block_time,block_height,block_nonce,block_random
1525838942,1568547,703976536,24120
1525855362,1565731,46183,26766
1525859322,1565732,28833,27703
1525882872,1565733,56614,28813
1525939405,1565734,592130,29480
1525948631,1565735,8439343,28287
1525969150,1565736,10520215,29198
1525970216,1565737,3579161836,29890
1525987610,1565738,8433143,30576
1525989800,1565739,330099,31523
1526007544,1565740,1610614989,32362
1526016162,1565741,590395,348
1526074817,1565742,8411088,1286
1526085201,1565743,25615,2014
1526142033,1565744,65244,2784
1526190404,1565745,2118866,3529
1526229651,1565746,6294122,4260
1526236423,1565747,8452986,5198
1526242956,1565748,29839,5887
1526293093,1565749,49885,6736
1526306973,1565750,4243356,7768
1526310162,1565751,2863311594,8633
1526336908,1565752,8402379,9561
1526368391,1565753,10540995,10592
1526374077,1565754,590570,11419
1526403265,1565755,54512,4281
1526422401,1565756,2098882,5342
1526423343,1565757,2111992,5943
1526426835,1565758,8396241,6600
1526429372,1565759,6337740,7311
1526536184,1574526,15513,10293
1526536184,1574526,15513,27869
1526536184,1574526,15513,28089
1526536184,1574526,15513,3784
1526536184,1574526,15513,4498
1526536184,1574526,15513,9481
1526536988,1574527,526906,10102
1526536988,1574527,526906,12128
1526536988,1574527,526906,29724
1526536988,1574527,526906,4232
1526536988,1574527,526906,5690
1526536988,1574527,526906,7554
1526537291,1574528,494433,10882
1526537291,1574528,494433,13700
1526537291,1574528,494433,13706
1526537291,1574528,494433,31461
1526537291,1574528,494433,4610
1526537291,1574528,494433,6732
1526537689,1574529,144440,1100
1526537689,1574529,144440,11630
1526537689,1574529,144440,15541
1526537689,1574529,144440,23095
1526537689,1574529,144440,5077
1526537689,1574529,144440,7878
1526537715,1574530,90604,12407
1526537715,1574530,90604,17477
1526537715,1574530,90604,26772
1526537715,1574530,90604,2706
1526537715,1574530,90604,5473
1526537715,1574530,90604,8979
1526542602,1574531,3776400859,13230
1526542602,1574531,3776400859,19309
1526542602,1574531,3776400859,29508
1526542602,1574531,3776400859,4480
1526542602,1574531,3776400859,6037
1526542602,1574531,3776400859,9841
1526550281,1574532,5942657,11013
1526550281,1574532,5942657,13730
1526550281,1574532,5942657,21092
1526550281,1574532,5942657,32232
1526550281,1574532,5942657,6076
1526550281,1574532,5942657,6354
1526556889,1574533,6774238,14383
1526556889,1574533,6774238,25654
1526556889,1574533,6774238,6749
1526556889,1574533,6774238,7656
1527059325,1578847,14876,14976
1527059325,1578847,14876,2672
1527059325,1578847,14876,28856
1527059325,1578847,14876,30429
1527059325,1578847,14876,31366
1527059325,1578847,14876,31932
1527059325,1578847,14876,3784
1527059325,1578847,14876,5741
1527059325,1578847,14876,8302
1527059577,1578848,365533,15332
1527059577,1578848,365533,29571
1527059577,1578848,365533,31787
1527059577,1578848,365533,31997
1527059577,1578848,365533,32128
1527059577,1578848,365533,3374
1527059577,1578848,365533,4346
1527059577,1578848,365533,6537
1527059577,1578848,365533,8929
1527059606,1578849,69297,15691
1527059606,1578849,69297,29898
1527059606,1578849,69297,32061
1527059606,1578849,69297,32304
1527059606,1578849,69297,32405
1527059606,1578849,69297,3799
1527059606,1578849,69297,4803
1527059606,1578849,69297,6818
1527059606,1578849,69297,9203
1527059980,1578850,1610639790,10019
1527059980,1578850,1610639790,15946
1527059980,1578850,1610639790,1622
1527059980,1578850,1610639790,250
1527059980,1578850,1610639790,30734
1527059980,1578850,1610639790,32500
1527059980,1578850,1610639790,4948
1527059980,1578850,1610639790,5417
1527059980,1578850,1610639790,7504
1527060043,1578851,28319,10349
1527060043,1578851,28319,16148
1527060043,1578851,28319,1929
1527060043,1578851,28319,31011
1527060043,1578851,28319,32676
1527060043,1578851,28319,5363
1527060043,1578851,28319,5721
1527060043,1578851,28319,642
1527060043,1578851,28319,7697
1527060238,1578852,270,11045
1527060238,1578852,270,1311
1527060238,1578852,270,144
1527060238,1578852,270,16403
1527060238,1578852,270,31691
1527060238,1578852,270,3278
1527060238,1578852,270,6310
1527060238,1578852,270,6485
1527060238,1578852,270,8242
1527060383,1578853,255589,11554
1527060383,1578853,255589,16605
1527060383,1578853,255589,1827
1527060383,1578853,255589,32563
1527060383,1578853,255589,343
1527060383,1578853,255589,3931
1527060383,1578853,255589,7046
1527060383,1578853,255589,7090
1527060383,1578853,255589,8774
1527060647,1578854,13156,12305
1527060647,1578854,13156,16965
1527060647,1578854,13156,2611
1527060647,1578854,13156,444
1527060647,1578854,13156,5169
1527060647,1578854,13156,548
1527060647,1578854,13156,7657
1527060647,1578854,13156,7887
1527060647,1578854,13156,9516
1527060668,1578855,40967,12550
1527060668,1578855,40967,17115
1527060668,1578855,40967,2996
1527060668,1578855,40967,5469
1527060668,1578855,40967,709
1527060668,1578855,40967,728
1527060668,1578855,40967,8114
1527060668,1578855,40967,8390
1527060668,1578855,40967,9738
1527061709,1578856,2742310311,10505
1527061709,1578856,2742310311,13422
1527061709,1578856,2742310311,1418
1527061709,1578856,2742310311,17624
1527061709,1578856,2742310311,3555
1527061709,1578856,2742310311,7429
1527061709,1578856,2742310311,9032
1527061709,1578856,2742310311,9383
1527061709,1578856,2742310311,970
1527062514,1578857,2160010,10340
1527062514,1578857,2160010,11322
1527062514,1578857,2160010,1257
1527062514,1578857,2160010,14193
1527062514,1578857,2160010,17984
1527062514,1578857,2160010,1845
1527062514,1578857,2160010,3966
1527062514,1578857,2160010,9084
1527062514,1578857,2160010,9747
1527063439,1578858,10534029,10815
1527063439,1578858,10534029,11129
1527063439,1578858,10534029,11522
1527063439,1578858,10534029,12226
1527063439,1578858,10534029,15045
1527063439,1578858,10534029,1662
1527063439,1578858,10534029,18339
1527063439,1578858,10534029,2410
1527063439,1578858,10534029,5002
1527063635,1578859,19205,11579
1527063635,1578859,19205,12781
1527063635,1578859,19205,12818
1527063635,1578859,19205,12866
1527063635,1578859,19205,15979
1527063635,1578859,19205,18950
1527063635,1578859,19205,2149
1527063635,1578859,19205,3103
1527063635,1578859,19205,6138
1527066273,1578860,25780,12395
1527066273,1578860,25780,13823
1527066273,1578860,25780,13886
1527066273,1578860,25780,14466
1527066273,1578860,25780,17073
1527066273,1578860,25780,19358
1527066273,1578860,25780,2854
1527066273,1578860,25780,3880
1527066273,1578860,25780,7265
1527067511,1578861,49947,13414
1527067511,1578861,49947,14676
1527067511,1578861,49947,14744
1527067511,1578861,49947,16468
1527067511,1578861,49947,18160
1527067511,1578861,49947,19868
1527067511,1578861,49947,3628
1527067511,1578861,49947,4912
1527067511,1578861,49947,8199
1527068337,1578862,27891,14126
1527068337,1578862,27891,15586
1527068337,1578862,27891,15783
1527068337,1578862,27891,18012
1527068337,1578862,27891,19091
1527068337,1578862,27891,20122
1527068337,1578862,27891,4340
1527068337,1578862,27891,5673
1527068337,1578862,27891,8953
1527069667,1578863,2337900,14943
1527069667,1578863,2337900,16743
1527069667,1578863,2337900,17827
1527069667,1578863,2337900,19721
1527069667,1578863,2337900,19942
1527069667,1578863,2337900,21396
1527069667,1578863,2337900,5120
1527069667,1578863,2337900,6747
1527069667,1578863,2337900,9759
1527070522,1578864,3681401054,10471
1527070522,1578864,3681401054,15655
1527070522,1578864,3681401054,17543
1527070522,1578864,3681401054,20217
1527070522,1578864,3681401054,20495
1527070522,1578864,3681401054,21082
1527070522,1578864,3681401054,23891
1527070522,1578864,3681401054,5786
1527070522,1578864,3681401054,7449
1527070647,1578865,3656623439,11177
1527070647,1578865,3656623439,16164
1527070647,1578865,3656623439,18360
1527070647,1578865,3656623439,20753
1527070647,1578865,3656623439,21073
1527070647,1578865,3656623439,22398
1527070647,1578865,3656623439,24146
1527070647,1578865,3656623439,6276
1527070647,1578865,3656623439,8079
1527077190,1578866,260647244,12088
1527077190,1578866,260647244,19320
1527077190,1578866,260647244,21296
1527077190,1578866,260647244,21582
1527077190,1578866,260647244,21650
1527077190,1578866,260647244,29795
1527221356,1580196,286277,15126
1527221356,1580196,286277,1820
1527221356,1580196,286277,18351
1527221356,1580196,286277,18585
1527221356,1580196,286277,21401
1527221356,1580196,286277,22562
1527221356,1580196,286277,24137
1527221356,1580196,286277,24827
1527221356,1580196,286277,25830
1527223301,1580197,3233033938,16768
1527223301,1580197,3233033938,18830
1527223301,1580197,3233033938,19047
1527223301,1580197,3233033938,22348
1527223301,1580197,3233033938,23173
1527223301,1580197,3233033938,25165
1527223301,1580197,3233033938,26310
1527223301,1580197,3233033938,26715
1527223301,1580197,3233033938,3025
1527223807,1580198,496680,18466
1527223807,1580198,496680,19143
1527223807,1580198,496680,19674
1527223807,1580198,496680,23504
1527223807,1580198,496680,24244
1527223807,1580198,496680,25985
1527223807,1580198,496680,27041
1527223807,1580198,496680,28292
1527223807,1580198,496680,3780
1527224647,1580199,3355652190,19560
1527224647,1580199,3355652190,19623
1527224647,1580199,3355652190,20444
1527224647,1580199,3355652190,24369
1527224647,1580199,3355652190,25057
1527224647,1580199,3355652190,26860
1527224647,1580199,3355652190,27776
1527224647,1580199,3355652190,30075
1527224647,1580199,3355652190,4645
1527224903,1580200,715882549,20237
1527224903,1580200,715882549,20641
1527224903,1580200,715882549,21159
1527224903,1580200,715882549,25156
1527224903,1580200,715882549,25821
1527224903,1580200,715882549,27983
1527224903,1580200,715882549,28697
1527224903,1580200,715882549,31656
1527224903,1580200,715882549,5396
1527226662,1580201,1476292,21082
1527226662,1580201,1476292,21256
1527226662,1580201,1476292,21822
1527226662,1580201,1476292,26044
1527226662,1580201,1476292,26638
1527226662,1580201,1476292,28963
1527226662,1580201,1476292,29481
1527226662,1580201,1476292,465
1527226662,1580201,1476292,6327
1527227106,1580202,536886062,21853
1527227106,1580202,536886062,22020
1527227106,1580202,536886062,22276
1527227106,1580202,536886062,2402
1527227106,1580202,536886062,26871
1527227106,1580202,536886062,27503
1527227106,1580202,536886062,29789
1527227106,1580202,536886062,30199
1527227106,1580202,536886062,7176
1527227408,1580203,815562885,22680
1527227408,1580203,815562885,23040
1527227408,1580203,815562885,23097
1527227408,1580203,815562885,28219
1527227408,1580203,815562885,28421
1527227408,1580203,815562885,30952
1527227408,1580203,815562885,31166
1527227408,1580203,815562885,4136
1527227408,1580203,815562885,8342
1527228149,1580204,5605764,23415
1527228149,1580204,5605764,23674
1527228149,1580204,5605764,24338
1527228149,1580204,5605764,29042
1527228149,1580204,5605764,29286
1527228149,1580204,5605764,31749
1527228149,1580204,5605764,31884
1527228149,1580204,5605764,5510
1527228149,1580204,5605764,9181
1527230636,1580205,3221233707,24369
1527230636,1580205,3221233707,24956
1527230636,1580205,3221233707,25987
1527230636,1580205,3221233707,29957
1527230636,1580205,3221233707,30204
1527230636,1580205,3221233707,32637
1527230636,1580205,3221233707,50
1527230636,1580205,3221233707,7088
1527230636,1580205,3221233707,9889
1527230740,1580206,16490,10598
1527230740,1580206,16490,25036
1527230740,1580206,16490,25900
1527230740,1580206,16490,27375
1527230740,1580206,16490,30695
1527230740,1580206,16490,31324
1527230740,1580206,16490,607
1527230740,1580206,16490,8769
1527230740,1580206,16490,896
1527231592,1580207,3711381363,11147
1527231592,1580207,3711381363,1188
1527231592,1580207,3711381363,1791
1527231592,1580207,3711381363,25310
1527231592,1580207,3711381363,26337
1527231592,1580207,3711381363,28008
1527231592,1580207,3711381363,31145
1527231592,1580207,3711381363,31987
1527231592,1580207,3711381363,9485
1527233198,1580208,2863319527,11268
1527233198,1580208,2863319527,12139
1527233198,1580208,2863319527,2315
1527233198,1580208,2863319527,26312
1527233198,1580208,2863319527,27425
1527233198,1580208,2863319527,2800
1527233198,1580208,2863319527,29631
1527233198,1580208,2863319527,32213
1527234424,1580209,12588886,12437
1527234424,1580209,12588886,12783
1527234424,1580209,12588886,26949
1527234424,1580209,12588886,28182
1527234424,1580209,12588886,30797
1527234424,1580209,12588886,3495
1527234424,1580209,12588886,3654
1527234424,1580209,12588886,39
1527234899,1580210,51761,13400
1527234899,1580210,51761,13661
1527234899,1580210,51761,27482
1527234899,1580210,51761,29142
1527234899,1580210,51761,32097
1527234899,1580210,51761,4260
1527234899,1580210,51761,4513
1527234899,1580210,51761,673
1527235998,1580211,2130714381,1391
1527235998,1580211,2130714381,14161
1527235998,1580211,2130714381,15190
1527235998,1580211,2130714381,28321
1527235998,1580211,2130714381,30563
1527235998,1580211,2130714381,5184
1527235998,1580211,2130714381,6198
1527235998,1580211,2130714381,710
1527236751,1580212,106912,14856
1527236751,1580212,106912,16310
1527236751,1580212,106912,1771
1527236751,1580212,106912,2129
1527236751,1580212,106912,28830
1527236751,1580212,106912,31415
1527236751,1580212,106912,6082
1527236751,1580212,106912,6978
1527237082,1580213,2399143185,15516
1527237082,1580213,2399143185,17227
1527237082,1580213,2399143185,2673
1527237082,1580213,2399143185,2776
1527237082,1580213,2399143185,29330
1527237082,1580213,2399143185,32189
1527237082,1580213,2399143185,7091
1527237082,1580213,2399143185,7602
1527237114,1580214,1631942127,19164
1527237114,1580214,1631942127,30535
1527237114,1580214,1631942127,3792
1527237114,1580214,1631942127,4162
1527237114,1580214,1631942127,561
1527237114,1580214,1631942127,8250
1527237114,1580214,1631942127,8866
1527237114,1580214,1631942127,9715
1527240200,1580215,50284005,11024
1527240200,1580215,50284005,1717
1527240200,1580215,50284005,20588
1527240200,1580215,50284005,31146
1527240200,1580215,50284005,4647
1527240200,1580215,50284005,5579
1527240200,1580215,50284005,9413
1527240200,1580215,50284005,9878
1527241369,1580216,3092,1180
1527241369,1580216,3092,11827
1527241369,1580216,3092,13460
1527241369,1580216,3092,8391
1527242344,1580217,2592748530,14848
1527242344,1580217,2592748530,17454
1527242344,1580217,2592748530,2104
1527242344,1580217,2592748530,9279
1527249187,1580218,196339,10559
1527249187,1580218,196339,16325
1527249187,1580218,196339,18450
1527250762,1580219,1294095792,11738
1527250762,1580219,1294095792,20805
1527250762,1580219,1294095792,22448
1527251475,1580220,2053313856,21830
1527251475,1580220,2053313856,22308
1527251475,1580220,2053313856,24433
1527259665,1580221,1191572525,23111
1527262390,1580222,1353983436,23725
1527263693,1580223,2178700886,24270
1527268770,1580224,1509462744,25087
1527279497,1580225,2475716723,25573
1527280933,1580226,3519547301,26350
1527422945,1581881,8460,11386
1527422945,1581881,8460,13319
1527422945,1581881,8460,13941
1527422945,1581881,8460,14035
1527422945,1581881,8460,28420
1527422945,1581881,8460,31289
1527423950,1581882,12589837,12924
1527423950,1581882,12589837,14426
1527423950,1581882,12589837,14653
1527423950,1581882,12589837,14966
1527423950,1581882,12589837,29876
1527423950,1581882,12589837,31808
1527425254,1581883,671100607,14560
1527425254,1581883,671100607,15417
1527425254,1581883,671100607,15830
1527425254,1581883,671100607,15929
1527425254,1581883,671100607,31052
1527425254,1581883,671100607,32432
1527449129,1581884,397267,154
1527449129,1581884,397267,16129
1527449129,1581884,397267,16631
1527449129,1581884,397267,16847
1527449129,1581884,397267,32276
1527450105,1581885,4201279,16844
1527450105,1581885,4201279,17869
1527450105,1581885,4201279,17982
1527450105,1581885,4201279,493
1527450105,1581885,4201279,899
1527589214,1583266,1193427,11470
1527589214,1583266,1193427,14638
1527589214,1583266,1193427,15437
1527589214,1583266,1193427,18307
1527589214,1583266,1193427,18484
1527589214,1583266,1193427,26598
1527589214,1583266,1193427,29061
1527589214,1583266,1193427,9252
1527589283,1583267,37930,10046
1527589283,1583267,37930,11980
1527589283,1583267,37930,15637
1527589283,1583267,37930,16002
1527589283,1583267,37930,18951
1527589283,1583267,37930,19470
1527589283,1583267,37930,27267
1527589283,1583267,37930,29577
1527591040,1583268,2863319341,10849
1527591040,1583268,2863319341,12691
1527591040,1583268,2863319341,16404
1527591040,1583268,2863319341,17067
1527591040,1583268,2863319341,19457
1527591040,1583268,2863319341,20453
1527591040,1583268,2863319341,28443
1527591040,1583268,2863319341,30279
1527592068,1583269,18671,11819
1527592068,1583269,18671,13302
1527592068,1583269,18671,16799
1527592068,1583269,18671,18269
1527592068,1583269,18671,20156
1527592068,1583269,18671,21338
1527592068,1583269,18671,29439
1527592068,1583269,18671,30736
1527598546,1583270,1092031,13449
1527598546,1583270,1092031,14017
1527598546,1583270,1092031,18011
1527598546,1583270,1092031,19618
1527598546,1583270,1092031,20825
1527598546,1583270,1092031,22226
1527598546,1583270,1092031,30650
1527598546,1583270,1092031,31173
1527598725,1583271,6361368,14984
1527598725,1583271,6361368,15205
1527598725,1583271,6361368,18572
1527598725,1583271,6361368,20940
1527598725,1583271,6361368,21658
1527598725,1583271,6361368,23088
1527598725,1583271,6361368,31787
1527598725,1583271,6361368,31868
1527599487,1583272,88812,15493
1527599487,1583272,88812,16789
1527599487,1583272,88812,19261
1527599487,1583272,88812,22351
1527599487,1583272,88812,22367
1527599487,1583272,88812,24094
1527599487,1583272,88812,315
1527599487,1583272,88812,32447
1527601482,1583273,398712,1347
1527601482,1583273,398712,16310
1527601482,1583273,398712,18510
1527601482,1583273,398712,20323
1527601482,1583273,398712,22955
1527601482,1583273,398712,23569
1527601482,1583273,398712,25090
1527601482,1583273,398712,570
1527601896,1583274,10140,1553
1527601896,1583274,10140,18142
1527601896,1583274,10140,20408
1527601896,1583274,10140,21031
1527601896,1583274,10140,23559
1527601896,1583274,10140,25117
1527601896,1583274,10140,2539
1527601896,1583274,10140,26066
1527602120,1583275,17444,18805
1527602120,1583275,17444,21818
1527602120,1583275,17444,22563
1527602120,1583275,17444,2340
1527602120,1583275,17444,24486
1527602120,1583275,17444,26815
1527602120,1583275,17444,27111
1527602120,1583275,17444,3721
1527603333,1583276,11525,19722
1527603333,1583276,11525,23520
1527603333,1583276,11525,23921
1527603333,1583276,11525,25192
1527603333,1583276,11525,28209
1527603333,1583276,11525,28431
1527603333,1583276,11525,3114
1527603333,1583276,11525,4848
1527604161,1583277,61625,20539
1527604161,1583277,61625,24738
1527604161,1583277,61625,25636
1527604161,1583277,61625,25786
1527604161,1583277,61625,29283
1527604161,1583277,61625,30237
1527604161,1583277,61625,4039
1527604161,1583277,61625,6245
1527605444,1583278,8416858,21198
1527605444,1583278,8416858,25613
1527605444,1583278,8416858,26491
1527605444,1583278,8416858,26890
1527605444,1583278,8416858,30122
1527605444,1583278,8416858,31635
1527605444,1583278,8416858,5067
1527605444,1583278,8416858,7476
1527606007,1583279,208676,212
1527606007,1583279,208676,22015
1527606007,1583279,208676,26400
1527606007,1583279,208676,27219
1527606007,1583279,208676,28451
1527606007,1583279,208676,31190
1527606007,1583279,208676,5740
1527606007,1583279,208676,8427
1527611204,1583280,596963,1411
1527611204,1583280,596963,22831
1527611204,1583280,596963,27337
1527611204,1583280,596963,30521
1527611204,1583280,596963,3628
1527612086,1583281,4009756292,23442
1527612086,1583281,4009756292,2704
1527612086,1583281,4009756292,28392
1527612086,1583281,4009756292,32183
1527612086,1583281,4009756292,5333
1527612686,1583282,4026545600,1153
1527612686,1583282,4026545600,24255
1527612686,1583282,4026545600,29933
1527612686,1583282,4026545600,3974
1527612686,1583282,4026545600,6714
1527613539,1583283,1574121,27976
1527613539,1583283,1574121,29439
1527613539,1583283,1574121,30799
1527613539,1583283,1574121,5140
1527614638,1583284,3221228287,30265
1527614638,1583284,3221228287,6394
1527615972,1583285,798092,7566
1527619883,1583283,205929,4657
1527622694,1583284,520144,6388
1527625609,1583285,103094,8435
1527628426,1583286,6317999,10071
1527643873,1583287,588254,12295
1527647704,1583288,905553,15107
1527735035,1584464,1558,1167
1527735035,1584464,1558,12541
1527735035,1584464,1558,13933
1527735035,1584464,1558,22230
1527735035,1584464,1558,30109
1527735064,1584465,3389318387,12865
1527735064,1584465,3389318387,14527
1527735064,1584465,3389318387,1739
1527735064,1584465,3389318387,23340
1527735064,1584465,3389318387,30364
1527740683,1584466,3288352863,13730
1527740683,1584466,3288352863,15650
1527740683,1584466,3288352863,25166
1527740683,1584466,3288352863,2754
1527740683,1584466,3288352863,31023
1528076183,1587293,1932736119,13283
1528076183,1587293,1932736119,1788
1528076183,1587293,1932736119,21324
1528076183,1587293,1932736119,25676
1528076183,1587293,1932736119,26612
1528076183,1587293,1932736119,28928
1528076183,1587293,1932736119,30202
1528076183,1587293,1932736119,31374
1528076213,1587294,2147486095,13842
1528076213,1587294,2147486095,22118
1528076213,1587294,2147486095,2285
1528076213,1587294,2147486095,26169
1528076213,1587294,2147486095,28124
1528076213,1587294,2147486095,29849
1528076213,1587294,2147486095,30666
1528076213,1587294,2147486095,31985
1528077835,1587295,254667,14403
1528077835,1587295,254667,23391
1528077835,1587295,254667,236
1528077835,1587295,254667,26969
1528077835,1587295,254667,30169
1528077835,1587295,254667,31348
1528077835,1587295,254667,31440
1528077835,1587295,254667,3222
1528078679,1587296,318556,1408
1528078679,1587296,318556,15422
1528078679,1587296,318556,24612
1528078679,1587296,318556,28151
1528078679,1587296,318556,314
1528078679,1587296,318556,32180
1528078679,1587296,318556,32246
1528078679,1587296,318556,4244
1528082981,1587297,1449580,1261
1528082981,1587297,1449580,15830
1528082981,1587297,1449580,1973
1528082981,1587297,1449580,2172
1528082981,1587297,1449580,25618
1528082981,1587297,1449580,275
1528082981,1587297,1449580,29000
1528082981,1587297,1449580,5828
1528085351,1587298,223170,16542
1528085351,1587298,223170,26644
1528085351,1587298,223170,30356
1528085351,1587298,223170,3090
1528085351,1587298,223170,3344
1528085351,1587298,223170,3756
1528085351,1587298,223170,7451
1528085351,1587298,223170,990
1528385998,1589926,214749833,10970
1528385998,1589926,214749833,23549
1528385998,1589926,214749833,24895
1528385998,1589926,214749833,27994
1528385998,1589926,214749833,28684
1528385998,1589926,214749833,3294
1528385998,1589926,214749833,5459
1528385998,1589926,214749833,5796
1528385998,1589926,214749833,9530
1528388536,1589927,640110,10343
1528388536,1589927,640110,11796
1528388536,1589927,640110,16374
1528388536,1589927,640110,24829
1528388536,1589927,640110,25143
1528388536,1589927,640110,29369
1528388536,1589927,640110,3624
1528388536,1589927,640110,5776
1528388536,1589927,640110,6616
1528388884,1589928,495813,10853
1528388884,1589928,495813,12655
1528388884,1589928,495813,25385
1528388884,1589928,495813,26171
1528388884,1589928,495813,30489
1528388884,1589928,495813,32691
1528388884,1589928,495813,3892
1528388884,1589928,495813,6063
1528388884,1589928,495813,7360
1528392960,1589929,35740,20913
1528392960,1589929,35740,6707
1528392962,1589929,2865252,31560
1528392962,1589929,2865252,4950
1528392962,1589929,2865252,8617
1528473580,1590614,26390,1510
1528578526,1591490,182,12592
1528578526,1591490,182,20182
1528578526,1591490,182,21329
1528578526,1591490,182,3612
1528578526,1591490,182,3912
1528578526,1591490,182,6155
1528578526,1591490,182,857
1528620265,1591844,798253,31349
1528620301,1591845,21689,31816
1528648369,1592057,6344397,29171
1528648738,1592056,2386092948,13395
1528679479,1592321,107367,20047
1528687459,1592393,300727,19296
1528736759,1592780,518482,25941
1528736759,1592780,518482,27233
1528736759,1592780,518482,28613
1528736759,1592780,699007682,19665
1528737044,1592781,1431660410,29074
1528818037,1593453,955289,14049
1528818119,1593454,4396331,4103
1528869944,1593865,2112836,25894
1528869944,1593865,2112836,26258
1528869944,1593865,2112836,30454
1528869944,1593865,2112836,365
1528869944,1593865,2112836,4952
1528869944,1593865,2112836,7249
1528869945,1593865,442922,29535
1528870118,1593866,84488,20322
1528870118,1593866,84488,22380
1528870118,1593866,84488,22468
1528870118,1593866,84488,22520
1528870118,1593866,84488,24029
1528870118,1593866,84488,27833
1528870118,1593866,84488,29998
1528907671,1594175,4118,22429
1528907671,1594175,4118,29486
1528907671,1594175,4118,8045
1528907671,1594175,4118,804
1529062959,1595491,725860,4741
1529191676,1596549,2141695,10279
1529191676,1596549,2141695,14673
1529191676,1596549,2141695,15800
1529191676,1596549,2141695,16888
1529191676,1596549,2141695,2347
1529191676,1596549,2141695,27877
1529191676,1596549,2141695,31022
1529193858,1596550,11973599,12265
1529193858,1596550,11973599,16819
1529193858,1596550,11973599,18027
1529193858,1596550,11973599,19128
1529193858,1596550,11973599,29340
1529193858,1596550,11973599,5047
1529193858,1596550,11973599,9200
1529194626,1596551,174310,14100
1529194626,1596551,174310,17789
1529194626,1596551,174310,20865
1529194626,1596551,174310,21267
1529194626,1596551,174310,29496
1529194626,1596551,174310,30611
1529194626,1596551,174310,6984
1529197564,1596552,10088,15782
1529197564,1596552,10088,18961
1529197564,1596552,10088,20073
1529197564,1596552,10088,22778
1529197564,1596552,10088,23560
1529197564,1596552,10088,31930
1529197564,1596552,10088,8920
1529263701,1597199,6530086,16335
1529263885,1597200,70371,21186
1529267807,1597231,41918,3840
1529267833,1597232,16504,339
1529267833,1597232,362895,13248
1529372206,1598110,42148,15160
1529372206,1598110,42148,25174
1529372206,1598110,42148,29255
1529372206,1598110,42148,30437
1529372206,1598110,42148,7877
1529372206,1598110,42148,8403
1529372206,1598110,42148,9891
1529372991,1598111,16517,10603
1529372991,1598111,16517,15670
1529372991,1598111,16517,22604
1529372991,1598111,16517,26199
1529372991,1598111,16517,29764
1529372991,1598111,16517,8246
1529372991,1598111,16517,8658
1529602173,1599986,2987806005,10954
1529602173,1599986,2987806005,13998
1529602173,1599986,2987806005,15079
1529602173,1599986,2987806005,21970
1529602173,1599986,2987806005,3146
1529602173,1599986,2987806005,5720
1529602174,1599986,2193384,15797
1529602233,1599987,1867610181,16960
1529602233,1599987,1867610181,8201
1529602241,1599987,7036,22012
1529602241,1599987,7036,9770
1529818175,1601812,991920,2560
1529835688,1601963,2880602,14993
1529848339,1602053,4252962,14279
1529848339,1602053,4252962,16304
1529848339,1602053,4252962,18827
1529848339,1602053,4252962,4161
1529848339,1602053,4252962,7217
1529848339,1602053,4252962,9866
1529951198,1602963,1029009871,10478
1530108911,1604268,3395710279,9631
1530108969,1604268,1287652008,13486
1530108986,1604269,122708,9905
1530233892,1605269,37,24741
1530269899,1605586,10505168,28687
1530270410,1605587,774304594,451
1530552467,1607956,278898,4093
